PMT_SITE,window,year,treated,treatment_type,is_organic,n_obs,window_known,SAVI_pos_time,SAVI_pos_value,SAVI_bse_value,SAVI_aos_value,SAVI_sos_time,SAVI_sos_value,SAVI_eos_time,SAVI_eos_value,SAVI_los,SAVI_roi,SAVI_rod,SAVI_lios,SAVI_sios,GNDVI_pos_time,GNDVI_pos_value,GNDVI_bse_value,GNDVI_aos_value,GNDVI_sos_time,GNDVI_sos_value,GNDVI_eos_time,GNDVI_eos_value,GNDVI_los,GNDVI_roi,GNDVI_rod,GNDVI_lios,GNDVI_sios,RENDVI_pos_time,RENDVI_pos_value,RENDVI_bse_value,RENDVI_aos_value,RENDVI_sos_time,RENDVI_sos_value,RENDVI_eos_time,RENDVI_eos_value,RENDVI_los,RENDVI_roi,RENDVI_rod,RENDVI_lios,RENDVI_sios,VH_pos_time,VH_pos_value,VH_bse_value,VH_aos_value,VH_sos_time,VH_sos_value,VH_eos_time,VH_eos_value,VH_los,VH_roi,VH_rod,VH_lios,VH_sios,RVI_pos_time,RVI_pos_value,RVI_bse_value,RVI_aos_value,RVI_sos_time,RVI_sos_value,RVI_eos_time,RVI_eos_value,RVI_los,RVI_roi,RVI_rod,RVI_lios,RVI_sios,has_season
1505124S17A,0,2021,0,No,False,190,True,144.0,0.22432741522789001,0.055340781807899475,0.16898663341999054,114.0,0.13905729353427887,170.0,0.1410471498966217,56.0,0.0028423373587429523,0.003203087020665407,10.949502944946289,7.795078754425049,144.0,0.35900798439979553,0.20315982401371002,0.1558481603860855,115.0,0.28190892934799194,171.0,0.2818537950515747,56.0,0.0026585881132632494,0.002857562620192766,18.837413787841797,7.257303237915039,138.0,0.22060085833072662,-0.009001076221466064,0.2296019345521927,106.0,0.10574980825185776,166.0,0.10667451471090317,60.0,0.003589095314964652,0.004068797919899225,10.766219139099121,11.315284729003906,122.0,0.015257754363119602,0.004839146044105291,0.010418608784675598,89.0,0.010057431645691395,167.0,0.010171668604016304,78.0,0.0001575855421833694,0.00011302412895020097,1.0779032707214355,0.695610761642456,153.0,0.5590503811836243,0.3433733582496643,0.21567702293395996,89.0,0.4529198706150055,182.0,0.45099329948425293,93.0,0.0016582892276346684,0.003726106369867921,48.97478103637695,16.69768524169922,False
1505124SAND14,0,2020,0,No,False,174,True,1.0,0.11123858392238617,0.08146587014198303,0.029772713780403137,0.0,,10.0,0.0966750830411911,10.0,,0.001618166803382337,0.9837113618850708,0.2097855806350708,35.0,0.2572413980960846,0.222477525472641,0.034763872623443604,1.0,0.24763917922973633,74.0,0.24009588360786438,73.0,0.0002824182156473398,0.00043962858035229146,18.42011260986328,2.068012237548828,1.0,0.03261197358369827,0.006281844340264797,0.0263301283121109,0.0,,79.0,0.01954874023795128,79.0,,0.00016747735207900405,1.9823555946350098,1.4892308712005615,1.0,0.016564738005399704,0.010442693717777729,0.006122044287621975,0.0,,11.0,0.013519752770662308,11.0,,0.0003044985351152718,0.15735018253326416,0.047701895236968994,1.0,0.6371297836303711,0.47183850407600403,0.16529127955436707,0.0,,18.0,0.5538095235824585,18.0,,0.004901191685348749,10.406404495239258,2.14923095703125,False
150553216F,0,2020,1,Herbicide,False,209,True,129.0,0.6058112978935242,0.05717499181628227,0.5486363172531128,101.0,0.3267253041267395,155.0,0.32893601059913635,54.0,0.00996735692024231,0.010649049654603004,27.712514877319336,24.567890167236328,129.0,0.7239226698875427,0.20056644082069397,0.5233561992645264,100.0,0.4653233587741852,154.0,0.4691529870033264,54.0,0.008917218074202538,0.010190787725150585,34.57329177856445,23.542139053344727,127.0,0.4850813150405884,-0.0014304840005934238,0.48651179671287537,99.0,0.23605675995349884,153.0,0.24431563913822174,54.0,0.008893733844161034,0.00926021859049797,21.71708869934082,21.795764923095703,126.0,0.0552963949739933,0.003721546847373247,0.05157484859228134,94.0,0.02968323789536953,153.0,0.028738882392644882,59.0,0.0008004111587069929,0.0009836115641519427,2.720674753189087,2.4973819255828857,132.0,0.9174659252166748,0.32586026191711426,0.5916056632995605,83.0,0.6203755736351013,158.0,0.6176615357398987,75.0,0.00606306828558445,0.011530937626957893,60.133636474609375,35.368255615234375,True
150553216H,0,2020,1,Herbicide,False,219,True,253.0,0.07177533954381943,0.05500422790646553,0.016771111637353897,217.0,0.06341824680566788,305.0,0.0661754161119461,88.0,0.00023214146494865417,0.0001076908374670893,6.0691046714782715,1.1737275123596191,308.0,0.22218628227710724,0.18436050415039062,0.037825778126716614,288.0,0.20297646522521973,0.0,,-288.0,0.0009604908409528434,,0.0,0.0,280.0,0.019498953595757484,0.002648149151355028,0.016850804910063744,234.0,0.011226669885218143,305.0,0.016094138845801353,71.0,0.00017983224825002253,0.00013619259698316455,1.262516975402832,1.071850299835205,312.0,0.005257890094071627,0.004036191385239363,0.001221698708832264,283.0,0.004650671035051346,0.0,,-283.0,2.0938588932040147e-05,,0.0,0.0,246.0,0.2752360999584198,0.12389940023422241,0.1513366997241974,209.0,0.2268063724040985,283.0,0.19800139963626862,74.0,0.0013089115964248776,0.002087424276396632,19.15872573852539,9.92821979522705,False
150553216H,1,2021,1,Herbicide,False,267,True,132.0,0.8434110879898071,0.045972611755132675,0.7974385023117065,106.0,0.4557439088821411,156.0,0.4432239830493927,50.0,0.014910276047885418,0.0166744627058506,35.5678825378418,33.2232780456543,131.0,0.8632609248161316,0.18261317908763885,0.6806477308273315,103.0,0.5247402191162109,157.0,0.5182591676712036,54.0,0.012090025469660759,0.01326929870992899,40.578025817871094,30.5343017578125,130.0,0.6587302684783936,-0.00607972452417016,0.6648100018501282,104.0,0.3252522647380829,155.0,0.32218122482299805,51.0,0.012826076708734035,0.013461961410939693,27.797649383544922,28.113794326782227,132.0,0.043247584253549576,0.004734080750495195,0.03851350396871567,102.0,0.023868123069405556,158.0,0.024063531309366226,56.0,0.0006459820433519781,0.0007378481677733362,2.0590834617614746,1.789240837097168,140.0,0.6534392237663269,0.15676695108413696,0.49667227268218994,115.0,0.406517893075943,163.0,0.41050440073013306,48.0,0.009876852855086327,0.010562383569777012,27.52834129333496,19.846759796142578,True
150553219B,0,2021,1,Herbicide,False,158,True,234.0,0.08228151500225067,0.053417883813381195,0.028863631188869476,208.0,0.07230743020772934,303.0,0.06803157925605774,95.0,0.0003836186369881034,0.00020652081002481282,7.528327465057373,2.426919460296631,287.0,0.2384762316942215,0.13449876010417938,0.10397747159004211,208.0,0.21503259241580963,334.0,0.18722808361053467,126.0,0.0002967549371533096,0.0010903861839324236,28.021799087524414,11.007705688476562,260.0,0.02039489522576332,-0.0009024115279316902,0.021297305822372437,211.0,0.00994179304689169,312.0,0.009834229946136475,101.0,0.00021332861797418445,0.0002030897157965228,1.7557084560394287,1.8477544784545898,365.0,0.027009913697838783,0.01473931409418583,0.012270599603652954,358.0,0.02053683064877987,0.0,,-358.0,0.0009247261332347989,,0.0,0.0,365.0,0.6066093444824219,0.43646472692489624,0.17014461755752563,355.0,0.5211934447288513,0.0,,-355.0,0.008541589602828026,,0.0,0.0,False
150553219D,0,2020,1,Herbicide,False,209,True,118.0,0.8045701384544373,0.05957828462123871,0.7449918389320374,91.0,0.44258907437324524,143.0,0.43918025493621826,52.0,0.013406706042587757,0.01461559534072876,35.55602264404297,32.398372650146484,118.0,0.7831495404243469,0.1913270801305771,0.5918224453926086,89.0,0.4949124753475189,145.0,0.48386144638061523,56.0,0.009939209558069706,0.011084743775427341,38.48394775390625,27.578304290771484,116.0,0.5897375345230103,0.0026932810433208942,0.5870442390441895,89.0,0.29767677187919617,142.0,0.2902803421020508,53.0,0.01081706490367651,0.011517584323883057,25.94598960876465,25.800552368164062,123.0,0.05072065070271492,0.0058552855625748634,0.04486536607146263,76.0,0.02813970483839512,147.0,0.028195194900035858,71.0,0.00048044565482996404,0.0009385606390424073,2.9542336463928223,2.5326530933380127,131.0,0.8156128525733948,0.35346850752830505,0.4621443450450897,70.0,0.5899755954742432,153.0,0.5843039751052856,83.0,0.0036989713553339243,0.010514039546251297,59.70490264892578,30.013547897338867,True
150553219E2ORG,0,2020,0,No,True,209,True,112.0,0.5465880036354065,0.07243212312459946,0.47415587306022644,86.0,0.3082179129123688,142.0,0.30612748861312866,56.0,0.009168080054223537,0.008015350438654423,25.987428665161133,21.858797073364258,112.0,0.6027970910072327,0.20844833552837372,0.39434874057769775,84.0,0.40354159474372864,144.0,0.40292513370513916,60.0,0.007116267923265696,0.006245998665690422,32.15193176269531,19.43658447265625,109.0,0.37611377239227295,0.012506812810897827,0.3636069595813751,83.0,0.19146184623241425,137.0,0.19666247069835663,54.0,0.007101997267454863,0.00640897499397397,16.77867889404297,16.090805053710938,100.0,0.04601448401808739,0.0054060909897089005,0.04060839116573334,70.0,0.025814054533839226,144.0,0.025231050327420235,74.0,0.0006733476766385138,0.00047235077363438904,2.94573974609375,2.540282964706421,127.0,0.8848950862884521,0.3636748194694519,0.5212202668190002,74.0,0.6277462840080261,155.0,0.6298437714576721,81.0,0.00485186418518424,0.009108975529670715,64.70497131347656,34.883636474609375,True
150553219E3ORG1,0,2020,0,No,True,219,True,209.0,0.08488482981920242,0.04775805026292801,0.037126779556274414,0.0,,274.0,0.06633667647838593,274.0,,0.00028535621822811663,5.0826497077941895,1.8828606605529785,339.0,0.2623489201068878,0.06414481997489929,0.19820410013198853,277.0,0.1789698302745819,0.0,,-277.0,0.0013448239769786596,,0.0,0.0,345.0,0.028446003794670105,0.009165056049823761,0.019280947744846344,249.0,0.018848413601517677,0.0,,-249.0,9.997489542001858e-05,,0.0,0.0,1.0,0.008175188675522804,0.005606517661362886,0.002568671014159918,1.0,0.008175188675522804,291.0,0.005424443632364273,290.0,,9.485327609581873e-06,0.347148060798645,-0.1237994134426117,1.0,0.4549993872642517,0.3875417113304138,0.06745767593383789,1.0,0.4549993872642517,258.0,0.42096585035324097,257.0,,0.00013242621207609773,21.067413330078125,1.302785873413086,False
150553219E3ORG1,1,2021,0,No,True,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
150553219GE,0,2021,1,Herbicide,False,134,True,232.0,0.09480482339859009,0.06785480678081512,0.026950016617774963,0.0,,278.0,0.08115819841623306,278.0,,0.00029666576301679015,4.056973457336426,0.9017248153686523,232.0,0.2556392252445221,0.15322306752204895,0.10241615772247314,0.0,,310.0,0.20441290736198425,310.0,,0.0006567476666532457,18.37351417541504,6.3455047607421875,232.0,0.024412518367171288,0.010977726429700851,0.013434791937470436,0.0,,285.0,0.01766878366470337,285.0,,0.0001272402732865885,1.0978318452835083,0.5105234980583191,365.0,0.012006419710814953,0.0076960353180766106,0.004310384392738342,359.0,0.009860917925834656,0.0,,-359.0,0.0003575836308300495,,0.0,0.0,232.0,0.3632996380329132,0.2148917019367218,0.1484079360961914,0.0,,253.0,0.2899545729160309,253.0,,0.003492622170597315,7.10940408706665,2.4892325401306152,False
150553220A,0,2020,1,Mixed,False,209,True,131.0,0.7060163021087646,0.053967274725437164,0.6520490050315857,105.0,0.37558916211128235,158.0,0.3705512285232544,53.0,0.012708736583590508,0.012424631975591183,31.37450408935547,28.46027183532715,131.0,0.7674381732940674,0.20119735598564148,0.5662407875061035,103.0,0.4847732186317444,160.0,0.48188522458076477,57.0,0.010095177218317986,0.009846653789281845,38.344364166259766,26.674915313720703,129.0,0.5473836660385132,-0.00042141019366681576,0.5478050708770752,103.0,0.27885743975639343,156.0,0.28056198358535767,53.0,0.010327931493520737,0.009882284328341484,24.16862678527832,24.191383361816406,136.0,0.047965116798877716,0.00452000368386507,0.04344511404633522,101.0,0.026276513934135437,163.0,0.02631869912147522,62.0,0.0006196743925102055,0.0008017192012630403,2.5283710956573486,2.2436108589172363,145.0,0.6786719560623169,0.1691177636384964,0.5095542073249817,119.0,0.41992560029029846,168.0,0.41935107111930847,49.0,0.00995178334414959,0.011274821124970913,29.096004486083984,20.64011573791504,True
150553220C1,0,2021,1,Herbicide,False,158,True,232.0,0.10061956197023392,0.055354028940200806,0.04526553303003311,210.0,0.07873787730932236,276.0,0.07809235155582428,66.0,0.0009946220088750124,0.0005119820707477629,6.1204142570495605,2.411694288253784,229.0,0.2573614716529846,0.1377250701189041,0.1196364015340805,208.0,0.22169601917266846,336.0,0.19633442163467407,128.0,0.001698354841209948,0.0005703462520614266,28.59074592590332,10.893074035644531,232.0,0.02329164370894432,0.0017446896526962519,0.021546954289078712,210.0,0.012707110494375229,330.0,0.012409549206495285,120.0,0.00048111515934579074,0.00011104177974630147,2.167243003845215,1.9561355113983154,365.0,0.031622275710105896,0.01706194505095482,0.014560330659151077,359.0,0.024541202932596207,0.0,,-359.0,0.0011801788350567222,,0.0,0.0,236.0,0.34903109073638916,0.20871315896511078,0.14031793177127838,208.0,0.29471105337142944,302.0,0.2787454426288605,94.0,0.0019400013843551278,0.0010649340692907572,29.912275314331055,10.188882827758789,False
150553220E1,0,2020,0,No,False,61,False,334.0,0.07494524121284485,0.06111953407526016,0.013825707137584686,306.0,0.07022019475698471,351.0,0.0683223307132721,45.0,0.00016875166329555213,0.0003895829722750932,3.314014434814453,0.5330758094787598,312.0,0.2336292415857315,0.19183549284934998,0.04179374873638153,306.0,0.23332980275154114,346.0,0.21356439590454102,40.0,4.9906473577721044e-05,0.0005901425029151142,9.267013549804688,1.497675895690918,306.0,0.017910152673721313,0.009889044798910618,0.008021107874810696,0.0,,338.0,0.013987471349537373,338.0,,0.00012258379138074815,0.5309177041053772,0.2045792043209076,1.0,0.0065226624719798565,0.0058728717267513275,0.000649790745228529,0.0,,328.0,0.0055883643217384815,328.0,,2.8571807888511103e-06,0.12624862790107727,-0.008827432990074158,306.0,0.1909448504447937,0.17562878131866455,0.01531606912612915,0.0,,320.0,0.18338671326637268,320.0,,0.0005398669163696468,2.7971792221069336,0.16274762153625488,False
150553220E1,1,2021,1,Herbicide,False,365,False,237.0,0.091401107609272,0.05740555748343468,0.033995550125837326,50.0,0.07424671947956085,285.0,0.07475564628839493,235.0,9.173469879897311e-05,0.00034678043448366225,18.593502044677734,5.0457916259765625,238.0,0.23994122445583344,0.18333962559700012,0.05660159885883331,141.0,0.2121221125125885,280.0,0.2123597264289856,139.0,0.00028679496608674526,0.0006567023228853941,32.365821838378906,6.698274612426758,77.0,0.019144313409924507,0.0011665269266813993,0.01797778718173504,3.0,0.010130898095667362,299.0,0.010277829132974148,296.0,0.00012180290650576353,3.993911741417833e-05,3.7852089405059814,3.4387502670288086,361.0,0.016995487734675407,0.00955908466130495,0.007436403073370457,349.0,0.013353013433516026,365.0,0.01641768589615822,16.0,0.000303539534797892,0.00014445045962929726,0.2628297805786133,0.10510489344596863,256.0,0.48827797174453735,0.15030361711978912,0.3379743695259094,215.0,0.31778684258461,286.0,0.32119593024253845,71.0,0.0041583203710615635,0.0055694011971354485,30.37532615661621,19.553466796875,False
150553220E1,2,2022,0,No,False,59,False,31.0,0.0876435860991478,0.07655582576990128,0.011087760329246521,15.0,0.08224678784608841,59.0,0.08417744189500809,44.0,0.0003372998908162117,0.00012379085819702595,3.819368362426758,0.41263437271118164,59.0,0.21496252715587616,0.20153912901878357,0.01342339813709259,21.0,0.20818693935871124,0.0,,-21.0,0.00017830493743531406,,0.0,0.0,59.0,0.019750677049160004,0.01371120847761631,0.0060394685715436935,49.0,0.016704941168427467,0.0,,-49.0,0.0003045735938940197,,0.0,0.0,59.0,0.01646837778389454,0.011618375778198242,0.004850002005696297,54.0,0.013999645598232746,0.0,,-54.0,0.0004937464254908264,,0.0,0.0,1.0,0.12780746817588806,0.12073803693056107,0.007069431245326996,0.0,,4.0,0.12373951822519302,4.0,,0.001355983316898346,0.43905404210090637,0.016470909118652344,False
150553220F1,0,2020,1,Herbicide,False,219,True,209.0,0.08000551909208298,0.05535386502742767,0.024651654064655304,1.0,0.05621751770377159,305.0,0.06867507100105286,304.0,0.00011436539352871478,0.00011802549852291122,7.242295742034912,1.8176159858703613,307.0,0.2356862723827362,0.1761365383863449,0.059549733996391296,282.0,0.20639725029468536,0.0,,-282.0,0.0011715608416125178,,0.0,0.0,259.0,0.01933392509818077,0.007549485191702843,0.011784439906477928,232.0,0.013336282223463058,281.0,0.018258854746818542,49.0,0.00022213492775335908,4.886683382210322e-05,0.8796083927154541,0.5021340847015381,317.0,0.0049176705069839954,0.003649782855063677,0.0012678876519203186,302.0,0.00430623022839427,0.0,,-302.0,4.0762686694506556e-05,,0.0,0.0,233.0,0.5730980038642883,0.12951628863811493,0.4435817003250122,209.0,0.5632603168487549,273.0,0.34821975231170654,64.0,0.00040990361594595015,0.005621956195682287,33.931732177734375,25.577932357788086,False
150553220F1,1,2021,1,Mixed,False,268,True,129.0,0.6699514389038086,0.05483631789684296,0.6151151061058044,104.0,0.3627437949180603,155.0,0.36205464601516724,51.0,0.012288305908441544,0.011842184700071812,28.843481063842773,25.991992950439453,129.0,0.7503536343574524,0.19259968400001526,0.5577539205551147,103.0,0.4738282263278961,157.0,0.46838411688804626,54.0,0.010635592974722385,0.010070339776575565,35.510047912597656,24.917064666748047,128.0,0.5306764245033264,0.00040742260171100497,0.5302690267562866,103.0,0.2643144130706787,154.0,0.2638331651687622,51.0,0.010654480196535587,0.010263202711939812,22.36581802368164,22.34463119506836,136.0,0.039790354669094086,0.0024758849758654833,0.03731447085738182,104.0,0.021225230768322945,161.0,0.020586738362908363,57.0,0.0005801601218990982,0.0007681446732021868,1.8858745098114014,1.742273211479187,141.0,0.6742425560951233,0.16656742990016937,0.5076751112937927,115.0,0.4191310405731201,163.0,0.4204745590686798,48.0,0.009811981581151485,0.011534908786416054,28.329404830932617,20.167600631713867,True
150553220G1,0,2020,1,Herbicide,False,219,True,254.0,0.07796499878168106,0.05581112205982208,0.02215387672185898,228.0,0.07165054976940155,282.0,0.06683240085840225,54.0,0.00024286341795232147,0.00039759278297424316,4.058498382568359,0.9888870716094971,338.0,0.23038004338741302,0.16929559409618378,0.06108444929122925,281.0,0.19955122470855713,0.0,,-281.0,0.0005408564466051757,,0.0,0.0,260.0,0.020670359954237938,0.00681662280112505,0.013853737153112888,232.0,0.013621186837553978,305.0,0.019124286249279976,73.0,0.00025175619521178305,3.435719190747477e-05,1.397710919380188,0.8932808637619019,1.0,0.005831628106534481,0.004302680492401123,0.001528947614133358,1.0,0.005831628106534481,209.0,0.0028274378273636103,208.0,,1.4443222426052671e-05,0.010157535783946514,0.001552174799144268,235.0,0.5063913464546204,0.15898065268993378,0.3474106788635254,209.0,0.4846867024898529,269.0,0.33133962750434875,60.0,0.0008347940165549517,0.005148579832166433,28.433799743652344,18.81546974182129,False
150553220G1,1,2021,1,Mixed,False,268,True,136.0,0.7361440062522888,0.05117199197411537,0.6849719882011414,110.0,0.40288451313972473,162.0,0.3881725072860718,52.0,0.012817672453820705,0.013383518904447556,32.311710357666016,29.599594116210938,136.0,0.8005263209342957,0.18152812123298645,0.6189981698989868,108.0,0.48287731409072876,163.0,0.4950103461742401,55.0,0.011344606988132,0.011315406300127506,38.35044479370117,28.18486976623535,135.0,0.6079366207122803,-5.1586655899882317e-05,0.607988178730011,109.0,0.3024243414402008,161.0,0.29940158128738403,52.0,0.011750472709536552,0.011866732500493526,26.15618133544922,26.15891456604004,139.0,0.05063354969024658,0.003125544870272279,0.04750800505280495,108.0,0.02727752923965454,166.0,0.026976123452186584,58.0,0.0007534199976362288,0.0008762009674683213,2.49119234085083,2.3067851066589355,146.0,0.7174227237701416,0.17609724402427673,0.5413254499435425,118.0,0.44214919209480286,167.0,0.45148611068725586,49.0,0.009831197559833527,0.012663648463785648,30.673873901367188,21.86901092529297,True
150553221A1,0,2021,1,Herbicide,False,158,True,238.0,0.08502858877182007,0.05302419140934944,0.03200439736247063,209.0,0.06889913976192474,324.0,0.06901682913303375,115.0,0.0005561878788284957,0.0001861832570284605,8.538819313049316,2.3880128860473633,240.0,0.23093971610069275,0.1339385211467743,0.09700119495391846,208.0,0.2137235701084137,343.0,0.18172872066497803,135.0,0.0005380045622587204,0.0004777766589540988,29.44662094116211,11.297950744628906,274.0,0.017885468900203705,0.0011182085145264864,0.016767259687185287,213.0,0.009369072504341602,345.0,0.009497931227087975,132.0,0.00013961305376142263,0.00011813433229690418,2.008928060531616,1.8602063655853271,365.0,0.03751669079065323,0.02002633735537529,0.01749035343527794,357.0,0.028191521763801575,0.0,,-357.0,0.0011656461283564568,,0.0,0.0,241.0,0.3621263802051544,0.19555921852588654,0.16656716167926788,210.0,0.27766484022140503,282.0,0.27829495072364807,72.0,0.0027245657984167337,0.002044669119641185,23.700990676879883,9.425166130065918,False
150553221C1,0,2021,1,Herbicide,False,158,True,235.0,0.08466988801956177,0.06475868821144104,0.019911199808120728,214.0,0.07488632947206497,277.0,0.07475493103265762,63.0,0.0004658837278839201,0.00023607040930073708,5.1232428550720215,0.9786868095397949,284.0,0.22488555312156677,0.14375197887420654,0.08113357424736023,208.0,0.20747147500514984,342.0,0.18440793454647064,134.0,0.00022913260909263045,0.0006978899473324418,29.214162826538086,9.879522323608398,294.0,0.021799607202410698,0.008044831454753876,0.013754775747656822,251.0,0.014939883723855019,349.0,0.015132579952478409,98.0,0.00015952845569700003,0.00012121867621317506,1.9451218843460083,1.1486835479736328,365.0,0.02395741082727909,0.013168560341000557,0.010788850486278534,358.0,0.01865132339298725,0.0,,-358.0,0.0007580124656669796,,0.0,0.0,241.0,0.5163338780403137,0.2038167417049408,0.3125171363353729,210.0,0.3592562675476074,278.0,0.3594249486923218,68.0,0.00506701972335577,0.0042407820001244545,31.518352508544922,17.45499610900879,False
150553221E1A,0,2020,1,Herbicide,False,219,True,209.0,0.07424567639827728,0.05514989793300629,0.019095778465270996,1.0,0.05644668638706207,277.0,0.06471537053585052,276.0,8.557206456316635e-05,0.00014015156193636358,4.974215507507324,1.1137220859527588,310.0,0.22766965627670288,0.1698712408542633,0.057798415422439575,286.0,0.19807453453540802,0.0,,-286.0,0.0012331301113590598,,0.0,0.0,261.0,0.022028842940926552,0.005776974838227034,0.01625186763703823,233.0,0.013919170014560223,279.0,0.02104279212653637,46.0,0.0002896311634685844,5.478060120367445e-05,0.9241703152656555,0.6526525020599365,314.0,0.006242464296519756,0.004036273807287216,0.00220619048923254,291.0,0.005156159866601229,0.0,,-291.0,4.723062738776207e-05,,0.0,0.0,234.0,0.4532482326030731,0.15165872871875763,0.3015894889831543,209.0,0.36940231919288635,266.0,0.30379319190979004,57.0,0.0033538364805281162,0.004670470021665096,23.496986389160156,14.776609420776367,False
150553221E1A,1,2021,1,Mixed,False,267,True,133.0,0.7623764276504517,0.04936003312468529,0.7130163908004761,106.0,0.4032505452632904,158.0,0.401231586933136,52.0,0.013300959020853043,0.014445793814957142,33.33795928955078,30.721878051757812,132.0,0.8140832781791687,0.18690773844718933,0.6271755695343018,105.0,0.49995899200439453,159.0,0.49570855498313904,54.0,0.011634232476353645,0.011791656725108624,38.380126953125,28.100200653076172,132.0,0.6243939995765686,-0.0025180107913911343,0.626911997795105,105.0,0.3049428462982178,157.0,0.31033509969711304,52.0,0.011831523850560188,0.01256235595792532,26.859033584594727,26.992488861083984,140.0,0.0489346869289875,0.003017884213477373,0.04591680318117142,102.0,0.026232605800032616,164.0,0.025484178215265274,62.0,0.0005974231753498316,0.0009771045297384262,2.5390589237213135,2.3489322662353516,143.0,0.7078741788864136,0.15120930969715118,0.5566648840904236,114.0,0.43245992064476013,165.0,0.4364255964756012,51.0,0.009497043676674366,0.012338572181761265,31.401752471923828,23.538867950439453,True
150553221E2A,0,2020,1,Herbicide,False,219,True,209.0,0.07355087250471115,0.05245662480592728,0.021094247698783875,1.0,0.053477395325899124,275.0,0.06293072551488876,274.0,9.650710126152262e-05,0.00016091132420115173,4.638556003570557,1.0715057849884033,209.0,0.22776544094085693,0.16845552623271942,0.05930991470813751,1.0,0.17418833076953888,233.0,0.19766861200332642,232.0,0.0002575822582002729,0.0012540345778688788,5.451110363006592,1.0712671279907227,261.0,0.01995810493826866,0.005107371136546135,0.014850733801722527,234.0,0.012653294019401073,291.0,0.017550649121403694,57.0,0.000270548538537696,8.024853013921529e-05,1.0294183492660522,0.7331908345222473,282.0,0.007289394736289978,0.0038823820650577545,0.0034070126712322235,262.0,0.005622170865535736,304.0,0.00561628257855773,42.0,8.336119208252057e-05,7.605054997839034e-05,0.28126609325408936,0.11432366073131561,230.0,0.42488524317741394,0.14848636090755463,0.2763988971710205,209.0,0.3724667429924011,263.0,0.2894195318222046,54.0,0.002496119122952223,0.004105021711438894,21.07025146484375,12.977745056152344,False
150553221E2A,1,2021,1,Mixed,False,267,True,132.0,0.7702572345733643,0.0501461923122406,0.7201110124588013,102.0,0.4076910614967346,156.0,0.4200281798839569,54.0,0.012085539288818836,0.014592877589166164,35.14381408691406,32.385772705078125,129.0,0.8281880021095276,0.18792106211185455,0.6402669548988342,100.0,0.507161557674408,156.0,0.513182520866394,56.0,0.011069877073168755,0.01166686974465847,40.59829330444336,29.88679313659668,129.0,0.6313011050224304,-0.0014005666598677635,0.6327016949653625,101.0,0.32048603892326355,155.0,0.30624744296073914,54.0,0.011100538074970245,0.012502063997089863,28.29765510559082,28.37468719482422,132.0,0.04958732798695564,0.0034543685615062714,0.04613295942544937,98.0,0.026769131422042847,160.0,0.02610909380018711,62.0,0.0006711234454996884,0.0008385083638131618,2.621551990509033,2.4039268493652344,141.0,0.6193065643310547,0.1794392466545105,0.4398673176765442,112.0,0.3988652527332306,163.0,0.40009167790412903,51.0,0.007601424586027861,0.009964313358068466,27.876996994018555,18.54615592956543,True
150553221F,0,2020,1,Herbicide,False,209,True,141.0,0.5992598533630371,0.046407997608184814,0.5528518557548523,109.0,0.3185139000415802,167.0,0.31685081124305725,58.0,0.008773311041295528,0.010861886665225029,29.206912994384766,26.468841552734375,140.0,0.6838529109954834,0.1952851414680481,0.4885677695274353,109.0,0.4422544836997986,167.0,0.44058144092559814,58.0,0.007793497759848833,0.009010054171085358,35.12472152709961,23.60289764404297,139.0,0.47261756658554077,-0.0029852050356566906,0.47560277581214905,107.0,0.22894111275672913,165.0,0.23753997683525085,58.0,0.007614889182150364,0.009041445329785347,22.70694923400879,22.883075714111328,140.0,0.04971945658326149,0.002685277024284005,0.04703417792916298,97.0,0.026215720921754837,168.0,0.026373891159892082,71.0,0.0005465985159389675,0.0008337702020071447,2.9681100845336914,2.7747702598571777,151.0,0.6157786250114441,0.14187109470367432,0.4739075303077698,121.0,0.38357314467430115,175.0,0.3794272541999817,54.0,0.007740182802081108,0.009847973473370075,28.870609283447266,21.067699432373047,True
150553221G,0,2020,1,Herbicide,False,219,True,209.0,0.07357245683670044,0.049409739673137665,0.024162717163562775,1.0,0.04985593631863594,289.0,0.06360479444265366,288.0,0.00011402173549868166,0.00012459578283596784,5.558008193969727,1.5064091682434082,209.0,0.2227831929922104,0.1593100130558014,0.063473179936409,1.0,0.16147002577781677,268.0,0.19107851386070251,267.0,0.00029477482894435525,0.0005373674212023616,11.987815856933594,2.2699060440063477,282.0,0.019429966807365417,0.0027739759534597397,0.016655990853905678,233.0,0.01097822841256857,305.0,0.018055949360132217,72.0,0.00017248446238227189,5.9739890275523067e-05,1.2744345664978027,1.0719343423843384,284.0,0.006369731388986111,0.003971690312027931,0.0023980410769581795,263.0,0.005181193817406893,305.0,0.005631493404507637,42.0,5.659702583216131e-05,3.5154189390596e-05,0.25525644421577454,0.08447375893592834,225.0,0.49506378173828125,0.1666746437549591,0.32838913798332214,209.0,0.46157607436180115,255.0,0.33433184027671814,46.0,0.0020929817110300064,0.005357731599360704,20.963520050048828,13.213150024414062,False
